,line_urn,heat,heat_scaled
14599,urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:345,-1.4038038951646428,-0.5551563029176738
25826,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:1145,-1.4036913245139209,-0.5551117850854558
99,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:100,-1.403504135344507,-0.5550377581878272
34010,urn:cts:greekLit:tlg0085.tlg004.perseus-grc2:1002,-1.4034042023303765,-0.5549982381075259
451,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:461,-1.4031917916033851,-0.5549142369487439
24903,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:237,-1.403141933875961,-0.5548945199272112
23720,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:798,-1.4030941401214463,-0.5548756191361888
14995,urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:746,-1.4030882425724895,-0.5548732868578083
15859,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:507,-1.402780353621856,-0.5547515273356046
25230,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:558,-1.402780353621856,-0.5547515273356046
33757,urn:cts:greekLit:tlg0085.tlg004.perseus-grc2:750,-1.4027803536218557,-0.5547515273356045
20494,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:229,-1.4027803536218557,-0.5547515273356045
40342,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:323,-1.4027803536218557,-0.5547515273356045
18575,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:597,-1.402555861534259,-0.5546627484129831
35656,urn:cts:greekLit:tlg0006.tlg001.perseus-grc2:70,-1.4020842923178258,-0.55447625895839
11633,urn:cts:greekLit:tlg0006.tlg008.perseus-grc2:1120,-1.4018047236205695,-0.5543656991252717
32251,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:1004,-1.4017929791856814,-0.554361054604
26187,urn:cts:greekLit:tlg0085.tlg007.perseus-grc2:70,-1.401587466353377,-0.5542797813260321
33311,urn:cts:greekLit:tlg0085.tlg004.perseus-grc2:306,-1.4015023981763637,-0.5542461397790829
43310,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:1610,-1.4010552380009125,-0.5540693032631916
44544,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:1187,-1.4003081644764668,-0.5537738613020547
16095,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:736,-1.400159982793401,-0.5537152605276772
44755,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:1408,-1.3999392516583455,-0.5536279689328196
24678,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:13,-1.3998666976061578,-0.553599276293119
3020,urn:cts:greekLit:tlg0006.tlg018.perseus-grc2:114,-1.3997818039631176,-0.5535657037683712
28683,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:67,-1.3996696932403658,-0.5535213678218942
22812,urn:cts:greekLit:tlg0006.tlg002.perseus-grc2:1072,-1.3996393033247592,-0.5535093496523676
24183,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:1253,-1.3996393033247592,-0.5535093496523676
36894,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:565,-1.399639303324759,-0.5535093496523675
37530,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:132,-1.3996361514309246,-0.5535081031864371
33763,urn:cts:greekLit:tlg0085.tlg004.perseus-grc2:756,-1.3995623299276552,-0.5534789093132957
33738,urn:cts:greekLit:tlg0085.tlg004.perseus-grc2:731,-1.3995026013458731,-0.5534552887073443
30257,urn:cts:greekLit:tlg0006.tlg011.perseus-grc2:388,-1.3992522043381104,-0.5533562652770988
23493,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:594,-1.3985245155044321,-0.5530684892964431
13453,urn:cts:greekLit:tlg0006.tlg017.perseus-grc2:620,-1.398523437005605,-0.5530680627871397
29554,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:969,-1.3982158155399054,-0.5529464090460551
24307,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:1382,-1.3981208152924602,-0.5529088397058292
21143,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:890,-1.3975047148984003,-0.5526651931265807
26736,urn:cts:greekLit:tlg0085.tlg007.perseus-grc2:617,-1.397209087451561,-0.5525482826086704
40576,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:562,-1.3967872983147618,-0.5523814794685716
39687,urn:cts:greekLit:tlg0085.tlg001.perseus-grc2:593,-1.3963574936789003,-0.5522115064734521
17179,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:453,-1.395362913609368,-0.5518181841609416
7159,urn:cts:greekLit:tlg0006.tlg007.perseus-grc2:1180,-1.3953627465574987,-0.5518181180976557
44460,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:1105,-1.395122583554938,-0.5517231418655348
34203,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:110,-1.3948364261030783,-0.5516099764059049
29739,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:1159,-1.3945900626048984,-0.551512548090387
4332,urn:cts:greekLit:tlg0006.tlg018.perseus-grc2:1356,-1.3945900626048984,-0.551512548090387
34598,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:525,-1.3945900626048984,-0.551512548090387
34617,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:544,-1.3945900626048984,-0.551512548090387
33902,urn:cts:greekLit:tlg0085.tlg004.perseus-grc2:898,-1.3945900626048984,-0.551512548090387
17142,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:416,-1.3945900626048984,-0.551512548090387
16785,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:67,-1.3944702451763913,-0.5514651644060531
17520,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:807,-1.394160119573037,-0.5513425203643951
36631,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:303,-1.3936404850955058,-0.5511370227472361
41131,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:1131,-1.3936404850955058,-0.5511370227472361
7162,urn:cts:greekLit:tlg0006.tlg007.perseus-grc2:1183,-1.3936404850955058,-0.5511370227472361
34233,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:142,-1.3936404850955058,-0.5511370227472361
36848,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:519,-1.3936404850955058,-0.5511370227472361
44854,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:1507,-1.3936404850955058,-0.5511370227472361
35850,urn:cts:greekLit:tlg0006.tlg001.perseus-grc2:261,-1.3936404850955058,-0.5511370227472361
44770,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:1423,-1.3936404850955058,-0.5511370227472361
42049,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:360,-1.3936404850955058,-0.5511370227472361
43817,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:428,-1.3936404850955058,-0.5511370227472361
5079,urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:474,-1.3936404850955058,-0.5511370227472361
44610,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:1253,-1.3936404850955058,-0.5511370227472361
16289,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:929,-1.3936404850955058,-0.5511370227472361
34302,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:217,-1.3936404850955058,-0.5511370227472361
29389,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:795,-1.3934608488475293,-0.5510659827710399
29041,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:440,-1.393163564629985,-0.5509484170571278
25498,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:827,-1.3922532210636462,-0.5505884073930898
20592,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:327,-1.3921435859701161,-0.5505450504730784
41438,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:1436,-1.392092097689376,-0.5505246886236224
29541,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:953,-1.392092097689376,-0.5505246886236224
12717,urn:cts:greekLit:tlg0085.tlg006.perseus-grc2:970,-1.3918659334436985,-0.5504352484198196
22319,urn:cts:greekLit:tlg0006.tlg002.perseus-grc2:573,-1.3917716405826797,-0.5503979588266684
39743,urn:cts:greekLit:tlg0085.tlg001.perseus-grc2:649,-1.3917716405826797,-0.5503979588266684
35488,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:1424,-1.3917716405826797,-0.5503979588266684
23919,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:995,-1.3917716405826797,-0.5503979588266684
38518,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:1069,-1.3917716405826797,-0.5503979588266684
15776,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:424,-1.3917716405826797,-0.5503979588266684
4663,urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:41,-1.391501920050286,-0.5502912936050515
26147,urn:cts:greekLit:tlg0085.tlg007.perseus-grc2:30,-1.391449756943028,-0.5502706648848478
42810,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:1116,-1.3912710536542425,-0.5501999938620197
29832,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:1252,-1.3910455970597964,-0.5501108335100131
21656,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:1401,-1.3910109395866175,-0.5500971276678048
5041,urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:436,-1.39066015051251,-0.5499584026178486
4122,urn:cts:greekLit:tlg0006.tlg018.perseus-grc2:1156,-1.3904674019623742,-0.5498821771757803
9631,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:903,-1.3904502763309294,-0.5498754045757963
9028,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:332,-1.3903718065609263,-0.5498443724725546
18100,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:95,-1.390208448650209,-0.5497797700205466
39217,urn:cts:greekLit:tlg0085.tlg001.perseus-grc2:129,-1.390023844625317,-0.5497067654589295
39206,urn:cts:greekLit:tlg0085.tlg001.perseus-grc2:118,-1.390023844625317,-0.5497067654589295
5194,urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:588,-1.3897980830025183,-0.5496174844786692
35696,urn:cts:greekLit:tlg0006.tlg001.perseus-grc2:111,-1.3894662756117087,-0.5494862660335593
19256,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:1346,-1.3891070517216462,-0.5493442053031299
15353,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:8,-1.388744253919692,-0.5492007312130996
18672,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:704,-1.3885126123347722,-0.5491091249094493
24655,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:1683,-1.3881671240821598,-0.5489724961526248
30025,urn:cts:greekLit:tlg0006.tlg011.perseus-grc2:166,-1.3880993680490237,-0.548945700964931
28529,urn:cts:greekLit:tlg0006.tlg005.perseus-grc2:1381,-1.3880066673772495,-0.5489090410280285
5601,urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:1017,-1.3871307062737575,-0.5485626284490427
20088,urn:cts:greekLit:tlg0006.tlg019.perseus-grc2:816,-1.3869354227276527,-0.5484854005029959
10033,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:1311,-1.3864439343021624,-0.5482910336842671
35883,urn:cts:greekLit:tlg0006.tlg001.perseus-grc2:293,-1.3863996699531838,-0.548273528652108
14524,urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:270,-1.3863940765747385,-0.5482713166627345
20412,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:144,-1.3863940765747382,-0.5482713166627344
39358,urn:cts:greekLit:tlg0085.tlg001.perseus-grc2:263,-1.3863541285023668,-0.5482555185699647
19965,urn:cts:greekLit:tlg0006.tlg019.perseus-grc2:696,-1.3863442188473145,-0.548251599641202
25675,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:998,-1.3863442188473145,-0.548251599641202
37232,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:897,-1.3863442188473145,-0.548251599641202
41372,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:1372,-1.3863442188473145,-0.548251599641202
2783,urn:cts:greekLit:tlg0085.tlg002.perseus-grc2:904,-1.3863442188473145,-0.548251599641202
24340,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:1412,-1.3863442188473145,-0.548251599641202
23761,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:838,-1.3863442188473145,-0.548251599641202
27614,urn:cts:greekLit:tlg0006.tlg005.perseus-grc2:452,-1.3863442188473145,-0.548251599641202
40685,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:671,-1.3863442188473145,-0.548251599641202
36768,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:439,-1.3863442188473145,-0.548251599641202
28939,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:338,-1.3863442188473145,-0.548251599641202
42704,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:1012,-1.3863442188473145,-0.548251599641202
35662,urn:cts:greekLit:tlg0006.tlg001.perseus-grc2:76,-1.3863442188473145,-0.548251599641202
38505,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:1056,-1.3863442188473145,-0.548251599641202
26646,urn:cts:greekLit:tlg0085.tlg007.perseus-grc2:527,-1.3863442188473145,-0.548251599641202
6182,urn:cts:greekLit:tlg0006.tlg007.perseus-grc2:187,-1.3863442188473145,-0.548251599641202
19187,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:1269,-1.3863442188473145,-0.548251599641202
15283,urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:1031,-1.3863442188473145,-0.548251599641202
38402,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:954,-1.3863442188473145,-0.548251599641202
19607,urn:cts:greekLit:tlg0006.tlg019.perseus-grc2:345,-1.3863442188473145,-0.548251599641202
36594,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:266,-1.3863442188473145,-0.548251599641202
37508,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:110,-1.3863442188473145,-0.548251599641202
26909,urn:cts:greekLit:tlg0085.tlg007.perseus-grc2:790,-1.3863442188473145,-0.548251599641202
36940,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:611,-1.3863442188473145,-0.548251599641202
26938,urn:cts:greekLit:tlg0085.tlg007.perseus-grc2:820,-1.3863442188473145,-0.548251599641202
9239,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:538,-1.3863442188473145,-0.548251599641202
18908,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:982,-1.3863442188473145,-0.548251599641202
35338,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:1277,-1.3863442188473145,-0.548251599641202
19799,urn:cts:greekLit:tlg0006.tlg019.perseus-grc2:536,-1.3863442188473145,-0.548251599641202
19275,urn:cts:greekLit:tlg0006.tlg019.perseus-grc2:13,-1.3863442188473145,-0.548251599641202
27851,urn:cts:greekLit:tlg0006.tlg005.perseus-grc2:697,-1.3863442188473145,-0.548251599641202
15936,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:580,-1.3863442188473145,-0.548251599641202
6441,urn:cts:greekLit:tlg0006.tlg007.perseus-grc2:445,-1.3863442188473145,-0.548251599641202
40186,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:163,-1.3863442188473145,-0.548251599641202
41104,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:1104,-1.3863442188473145,-0.548251599641202
15051,urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:801,-1.3863442188473145,-0.548251599641202
16048,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:692,-1.3863442188473145,-0.548251599641202
25863,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:1181,-1.3863442188473145,-0.548251599641202
2937,urn:cts:greekLit:tlg0085.tlg002.perseus-grc2:1059,-1.3863442188473145,-0.548251599641202
10463,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:1744,-1.3863442188473145,-0.548251599641202
10577,urn:cts:greekLit:tlg0006.tlg008.perseus-grc2:78,-1.3863442188473145,-0.548251599641202
29707,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:1127,-1.3863442188473145,-0.548251599641202
20533,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:268,-1.3863442188473145,-0.548251599641202
39924,urn:cts:greekLit:tlg0085.tlg001.perseus-grc2:874,-1.3863442188473145,-0.548251599641202
14025,urn:cts:greekLit:tlg0006.tlg017.perseus-grc2:1182,-1.3863442188473145,-0.548251599641202
39266,urn:cts:greekLit:tlg0085.tlg001.perseus-grc2:164,-1.3863442188473145,-0.548251599641202
10479,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:1760,-1.3863442188473145,-0.548251599641202
11316,urn:cts:greekLit:tlg0006.tlg008.perseus-grc2:807,-1.3863442188473145,-0.548251599641202
33977,urn:cts:greekLit:tlg0085.tlg004.perseus-grc2:970,-1.3863442188473145,-0.548251599641202
31159,urn:cts:greekLit:tlg0006.tlg011.perseus-grc2:1287,-1.3863442188473145,-0.548251599641202
31165,urn:cts:greekLit:tlg0006.tlg011.perseus-grc2:1294,-1.3863442188473145,-0.548251599641202
30899,urn:cts:greekLit:tlg0006.tlg011.perseus-grc2:1028,-1.3863442188473145,-0.548251599641202
39261,urn:cts:greekLit:tlg0085.tlg001.perseus-grc2:173,-1.3863442188473145,-0.548251599641202
39252,urn:cts:greekLit:tlg0085.tlg001.perseus-grc2:164,-1.3863442188473145,-0.548251599641202
20587,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:322,-1.3863442188473145,-0.548251599641202
39238,urn:cts:greekLit:tlg0085.tlg001.perseus-grc2:150,-1.3863442188473145,-0.548251599641202
21662,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:1404,-1.3863442188473145,-0.548251599641202
21253,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:994,-1.3863442188473145,-0.548251599641202
191,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:199,-1.3863442188473145,-0.548251599641202
39731,urn:cts:greekLit:tlg0085.tlg001.perseus-grc2:637,-1.3863442188473145,-0.548251599641202
44056,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:682,-1.3863442188473145,-0.548251599641202
20154,urn:cts:greekLit:tlg0006.tlg019.perseus-grc2:883,-1.385895838919847,-0.5480742807552146
17730,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:1018,-1.385845981192423,-0.5480545637336819
20080,urn:cts:greekLit:tlg0006.tlg019.perseus-grc2:808,-1.3856216785343056,-0.5479658597239239
40338,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:319,-1.3851812201495293,-0.5477916735364344
20650,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:385,-1.3851812201495293,-0.5477916735364344
33065,urn:cts:greekLit:tlg0085.tlg004.perseus-grc2:44,-1.3840437588448198,-0.5473418465949296
17315,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:592,-1.3840226722527287,-0.5473335075708345
32673,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:1417,-1.3839899482110647,-0.5473205663344914
31602,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:388,-1.3839355204929187,-0.5472990420383371
23001,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:95,-1.383022314290927,-0.5469379003000606
42436,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:744,-1.3825500405561733,-0.5467511322326303
5649,urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:1065,-1.3819895839527818,-0.5465294908645187
20413,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:145,-1.3819377852425583,-0.5465090062508469
27769,urn:cts:greekLit:tlg0006.tlg005.perseus-grc2:616,-1.3818677111722049,-0.546481294358921
44098,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:727,-1.380791643514781,-0.5460557464996777
37997,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:557,-1.3800830056822007,-0.5457755045366813
29836,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:1256,-1.379899489137669,-0.5457029300362563
19961,urn:cts:greekLit:tlg0006.tlg019.perseus-grc2:692,-1.379899489137669,-0.5457029300362563
40374,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:355,-1.3797983650258927,-0.5456629389176798
30704,urn:cts:greekLit:tlg0006.tlg011.perseus-grc2:829,-1.3794736337301647,-0.5455345188255295
34117,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:24,-1.379078040414713,-0.5453780752344969
28866,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:265,-1.3790698738494473,-0.5453748456379727
1393,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:1395,-1.3789577751427982,-0.5453305144434522
4403,urn:cts:greekLit:tlg0006.tlg018.perseus-grc2:1414,-1.3783619048774742,-0.5450948681864107
27047,urn:cts:greekLit:tlg0085.tlg007.perseus-grc2:933,-1.3779478405354835,-0.544931119937769
39551,urn:cts:greekLit:tlg0085.tlg001.perseus-grc2:457,-1.3777565737971635,-0.5448554805014614
29741,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:1161,-1.3776895983685544,-0.5448289940160903
9862,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:1135,-1.377528046724393,-0.5447651058805667
5758,urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:1174,-1.3775236818610856,-0.5447633797268034
42500,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:808,-1.377120606841278,-0.5446039773782521
42020,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:332,-1.3771204397894095,-0.5446039113149663
30277,urn:cts:greekLit:tlg0006.tlg011.perseus-grc2:408,-1.3770739872890068,-0.5445855409439525
8552,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:1291,-1.3767372091504724,-0.5444523567385686
20159,urn:cts:greekLit:tlg0006.tlg019.perseus-grc2:888,-1.3766626691245145,-0.5444228787143428
3071,urn:cts:greekLit:tlg0006.tlg018.perseus-grc2:47,-1.3766626691245145,-0.5444228787143428
10489,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:1770,-1.3766626691245145,-0.5444228787143428
30224,urn:cts:greekLit:tlg0006.tlg011.perseus-grc2:355,-1.3766626691245145,-0.5444228787143428
37042,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:711,-1.376488820690647,-0.5443541276201576
36699,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:370,-1.376343740721237,-0.5442967534671705
28242,urn:cts:greekLit:tlg0006.tlg005.perseus-grc2:1084,-1.3761175764755595,-0.5442073132633679
38035,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:589,-1.3760677187481356,-0.5441875962418353
9227,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:527,-1.3760677187481356,-0.5441875962418353
17526,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:813,-1.3754749029315885,-0.5439531579145453
4812,urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:191,-1.3753504535294092,-0.5439039424434584
44506,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:1153,-1.375320700926657,-0.5438921763093119
28018,urn:cts:greekLit:tlg0006.tlg005.perseus-grc2:861,-1.375063918835214,-0.5437906277974207
42996,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:1299,-1.3747420337159357,-0.5436633332704585
6647,urn:cts:greekLit:tlg0006.tlg007.perseus-grc2:659,-1.374517956867886,-0.5435747185608389
2650,urn:cts:greekLit:tlg0085.tlg002.perseus-grc2:765,-1.374423478906468,-0.543537355766827
13126,urn:cts:greekLit:tlg0006.tlg017.perseus-grc2:296,-1.3741295605637271,-0.5434211211409811
28636,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:20,-1.3739574122555176,-0.5433530423881949
13170,urn:cts:greekLit:tlg0006.tlg017.perseus-grc2:340,-1.3737928167486035,-0.5432879505093292
9947,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:1221,-1.3737928167486035,-0.5432879505093292
40055,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:7,-1.3737928167486035,-0.5432879505093292
